"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","check","rt","stimulus","response","question_order","url","task","delay","number","audioFile","trial_duration","font_size","block","round"
"","","","","","html-keyboard-response","363","11651989","0.0-382.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","432","tones/880hz_short.mp3","j","","","empty_block","","29","","","","1","19"
"","","","","","html-keyboard-response","364","11654966","0.0-384.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","365","11655151","0.0-385.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/440hz_short.mp3","null","","","tone_number_task","17","66","tones/440hz_short.mp3","167","100","1","20"
"","","","","","html-keyboard-response","366","11656117","0.0-388.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","959","tones/440hz_short.mp3","a","","","empty_block","","66","","","","1","20"
"","","","","","html-keyboard-response","367","11656485","0.0-388.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","361","tones/440hz_short.mp3","k","","","empty_block","","66","","","","1","20"
"","","","","","html-keyboard-response","368","11659463","0.0-390.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","369","11659998","0.0-391.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/880hz_short.mp3","null","","","tone_number_task","372","63","tones/880hz_short.mp3","522","100","1","21"
"","","","","","html-keyboard-response","370","11660277","0.0-394.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","272","tones/880hz_short.mp3","s","","","empty_block","","63","","","","1","21"
"","","","","","html-keyboard-response","371","11660621","0.0-394.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","336","tones/880hz_short.mp3","k","","","empty_block","","63","","","","1","21"
"","","","","","html-keyboard-response","372","11663598","0.0-396.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","373","11664158","0.0-397.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/880hz_short.mp3","null","","","tone_number_task","399","60","tones/880hz_short.mp3","549","100","1","22"
"","","","","","html-keyboard-response","374","11664389","0.0-400.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","223","tones/880hz_short.mp3","s","","","empty_block","","60","","","","1","22"
"","","","","","html-keyboard-response","375","11664653","0.0-400.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","256","tones/880hz_short.mp3","k","","","empty_block","","60","","","","1","22"
"","","","","","html-keyboard-response","376","11667629","0.0-402.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","377","11668379","0.0-403.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","737","tones/440hz_short.mp3","a","","","tone_number_task","787","35","tones/440hz_short.mp3","937","100","1","23"
"","","","","","html-keyboard-response","378","11668444","0.0-404.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","","null","","","delay_block","","","","","","1","23"
"","","","","","html-keyboard-response","379","11668605","0.0-404.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<p id=""stimulus"" style=""font-size:100px;"">35</p>","null","","","tone_number_task_remaining_before_delay","","35","","200","100","1","23"
"","","","","","html-keyboard-response","380","11669195","0.0-407.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","583","<p id=""stimulus"" style=""font-size:100px;"">35</p>","j","","","empty_block","","35","","","","1","23"
"","","","","","html-keyboard-response","381","11672170","0.0-408.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","382","11672657","0.0-409.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/440hz_short.mp3","null","","","tone_number_task","322","61","tones/440hz_short.mp3","472","100","1","24"
"","","","","","html-keyboard-response","383","11673016","0.0-412.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","352","tones/440hz_short.mp3","a","","","empty_block","","61","","","","1","24"
"","","","","","html-keyboard-response","384","11673272","0.0-412.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","248","tones/440hz_short.mp3","k","","","empty_block","","61","","","","1","24"
"","","","","","html-keyboard-response","385","11676248","0.0-414.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","386","11676799","0.0-415.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/440hz_short.mp3","null","","","tone_number_task","387","36","tones/440hz_short.mp3","537","100","1","25"
"","","","","","html-keyboard-response","387","11677054","0.0-418.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","248","tones/440hz_short.mp3","a","","","empty_block","","36","","","","1","25"
"","","","","","html-keyboard-response","388","11677574","0.0-418.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","512","tones/440hz_short.mp3","j","","","empty_block","","36","","","","1","25"
"","","","","","html-keyboard-response","389","11680550","0.0-420.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","390","11680885","0.0-421.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/440hz_short.mp3","null","","","tone_number_task","171","26","tones/440hz_short.mp3","321","100","1","26"
"","","","","","html-keyboard-response","391","11681061","0.0-424.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","167","tones/440hz_short.mp3","a","","","empty_block","","26","","","","1","26"
"","","","","","html-keyboard-response","392","11681549","0.0-424.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","479","tones/440hz_short.mp3","j","","","empty_block","","26","","","","1","26"
"","","","","","html-keyboard-response","393","11684526","0.0-426.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","394","11684956","0.0-427.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","424","tones/440hz_short.mp3","a","","","tone_number_task","756","54","tones/440hz_short.mp3","906","100","1","27"
"","","","","","html-keyboard-response","395","11685300","0.0-428.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","","null","","","delay_block","","","","","","1","27"
"","","","","","html-keyboard-response","396","11685461","0.0-428.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<p id=""stimulus"" style=""font-size:100px;"">54</p>","null","","","tone_number_task_remaining_before_delay","","54","","482","100","1","27"
"","","","","","html-keyboard-response","397","11685844","0.0-431.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","375","<p id=""stimulus"" style=""font-size:100px;"">54</p>","k","","","empty_block","","54","","","","1","27"
"","","","","","html-keyboard-response","398","11688820","0.0-432.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","399","11689525","0.0-433.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/880hz_short.mp3","null","","","tone_number_task","537","33","tones/880hz_short.mp3","687","100","1","28"
"","","","","","html-keyboard-response","400","11689539","0.0-436.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","6","tones/880hz_short.mp3","s","","","empty_block","","33","","","","1","28"
"","","","","","html-keyboard-response","401","11690075","0.0-436.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","528","tones/880hz_short.mp3","j","","","empty_block","","33","","","","1","28"
"","","","","","html-keyboard-response","402","11693052","0.0-438.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","403","11693507","0.0-439.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/880hz_short.mp3","null","","","tone_number_task","288","40","tones/880hz_short.mp3","438","100","1","29"
"","","","","","html-keyboard-response","404","11693851","0.0-442.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","335","tones/880hz_short.mp3","s","","","empty_block","","40","","","","1","29"
"","","","","","html-keyboard-response","405","11694322","0.0-442.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","463","tones/880hz_short.mp3","j","","","empty_block","","40","","","","1","29"
"","","","","","html-keyboard-response","406","11697299","0.0-444.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","407","11697906","0.0-445.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","598","tones/440hz_short.mp3","a","","","tone_number_task","462","61","tones/440hz_short.mp3","612","100","1","30"
"","","","","","html-keyboard-response","408","11697930","0.0-447.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<p id=""stimulus"" style=""font-size:100px;"">61</p>","null","","","tone_number_task_remaining_after_delay","","61","","","100","1","30"
"","","","","","html-keyboard-response","409","11698538","0.0-449.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","600","<p id=""stimulus"" style=""font-size:100px;"">61</p>","k","","","empty_block","","61","","","","1","30"
"","","","","","html-keyboard-response","410","11701515","0.0-450.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","411","11701826","0.0-451.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","tones/440hz_short.mp3","null","","","tone_number_task","147","34","tones/440hz_short.mp3","297","100","1","31"
"","","","","","html-keyboard-response","412","11702097","0.0-454.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","263","tones/440hz_short.mp3","a","","","empty_block","","34","","","","1","31"
"","","","","","html-keyboard-response","413","11702529","0.0-454.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","423","tones/440hz_short.mp3","j","","","empty_block","","34","","","","1","31"
"","","","","","html-keyboard-response","414","11705506","0.0-456.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","",""
"","","","","","audio-keyboard-response","415","11706257","0.0-457.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","743","tones/880hz_short.mp3","s","","","tone_number_task","839","69","tones/880hz_short.mp3","989","100","1","32"
"","","","","","html-keyboard-response","416","11706363","0.0-458.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","","null","","","delay_block","","","","","","1","32"
"","","","","","html-keyboard-response","417","11706522","0.0-458.0-1.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","null","<p id=""stimulus"" style=""font-size:100px;"">69</p>","null","","","tone_number_task_remaining_before_delay","","69","","246","100","1","32"
"","","","","","html-keyboard-response","418","11707065","0.0-461.0-0.0","9","1","2023-10-16 15:42:05","e9d48ac1168f4a655ba3cac2ff085c86","181.169.73.153","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","Macintosh","Chrome","115.0.0.0","OS X","10_15_7","null","es-ES,es;q=0.9","true","534","<p id=""stimulus"" style=""font-size:100px;"">69</p>","k","","","empty_block","","69","","","","1","32"
